No	Title	VideoUrl	TimeStamp	Sentence	RowNumber	IsUsefulSentence	Key steps	Verb	Object(directly related with Verb)	Location	Time	Temperature	Other important phrase(like with	key_sentence_prediction
3639	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	02:11.5	and we give him a quick flip for another three and a half minutes as we make a fast salad and grab a wedge of lemon for tradition and then it 's time to eat time for canoodle.	16	1	flip pork chops	flip	pork chops					1
3640	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	02:25.6	the first thing we need to do is peel potatoes and be sure to cut out any dark spots.	17	1	peel potatoes	peel	potatoes					1
3641	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	02:29.6	you might find there about the color of the small bruise toss.	18	1	boil potatoes	boil	potatoes					0
3642	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	02:35.3	"the potatoes and some boiling water and boil them up until they 're about fork tender, then remove it from the water and allow them to cool before shredding once the potatoes are cool."	19	1	"remove, cool potatoes"	remove; cool	potatoes;potatoes					1
3643	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	02:49.1	"it 's time to prepare ardo grab, a potato anna greater or a rice press."	20	0								0
3644	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	02:53.7	"if you have one and grade up those potatoes into nice thin strips, once you do that you 're going to create a hole in the centre, or you 're going to add your flower and the egg, the whole is a nice way to keep the egg from running."	21	1	grade potatos; make hole for flour and egg	grade; make	potatoes; hole					1
3645	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	03:05.2	"while you 're preparing your dough, ha, ha, ha, ha, ha take a spatula and start to mix the potato flour and egg want to continue to use the spatula to mix it until it begins to bind and clump together once you do that."	22	1	mix with spatula	mix with	spatula					1
3646	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	03:23.3	add your salt and then grab it with your hands and start working it together just like a loaf of bread kneed the dough back and forth until it continues to bind and turns into one solid ball canoodle.	23	1	add salt; knead dough	add; knead	salt; dough					1
3647	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	03:45.3	"are potato dumplings that can also be made with old bread there, often served as a side dish to meet?"	24	0								0
3648	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	03:52.2	but they can also be stuck with pumps for a yummy dessert or served inside a soup.	25	0								0
3649	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	03:57.4	"there are known around the world, for many different names, for instance."	26	0								0
3650	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	04:01.2	"in czech republic there called and hungry, there called in italy there called luxembourg."	27	0								0
3651	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	04:11.2	they 're called in the united states there called overall.	28	0								0
3652	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	04:16.8	i call them delicious once your dough has binded and balled up.	29	0								0
3653	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	04:23.4	it 's time to make the individual dumplings grab off a small chunk of the dough and roll it back and forth in between your hands as we just showed each one of our dumplings was about an inch to an inch and a half in diameter.	30	1	roll dough into dumplings	roll	dough	dumplings				1
3654	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	04:38.2	"ha , ha, ha, ha, ha, once you finish making your dumplings it 's time to throw them back in some boiling water, will start to float after about five to ten minutes?"	31	1	throw dumplings in boiling water	throw	dumplings	 boiling water				1
3655	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	04:53.2	"and that mean, third just about done once the dumplings are all done grab a slotted spoon and be sure to drain the water from each one."	32	1	drain water	drain	water					1
3656	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	05:04.8	"place them onto a plate and today, we seasoned ours with some crushed black pepper and a little bit of basil ha."	33	1	"season with black pepper, basil"	season with	"black pepper, basil"					1
3657	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	05:16.4	thank you for joining us as we continued our european food tour and state to next week.	34	0								0
3658	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	05:21.4	as we continue the international food tour heading east towards asia.	35	0								0
3659	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	05:25.2	if you 're on youtube always remember to subscribe right up above like and favorite this video down below.	36	0								0
3660	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	05:30.5	"if you 're not on youtube, you can always find us on facebook google plus and twitter leave us a comment, sent us a recipe."	37	0								0
3661	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	05:36.3	let us know how we 're doing and what you think.	38	0								0
3662	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	05:39.6	thank you for watching it.	39	0								0
3663	wiener schnitzel	https://www.youtube.com/watch?v=aKgeBCbVGgQ	05:40.4	always remember to keep on cooking.	40	0								0
3664	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	00:06.0	"in my first video recipe, i will be showing you how to make one of my favorite meals."	0	0								0
3665	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	00:11.9	this happens to be the most austrian issue.	1	0								0
3666	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	00:14.3	"can try and i highly recommend you try it, if you get a chance for this recipe, you 'll need some meat, which i 'll talk about in a second some salt and optionally some pepper about two cups of breadcrumbs, two cups of all purpose flour, just something you have in your pantry nothing to fancy and three to four eggs?"	2	0								1
3667	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	00:34.5	depending on the size.	3	0								0
3668	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	00:37.1	"and also, some lord, we use something similar to concentrated butter."	4	0								0
3669	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	00:41.3	"but lard or a good quality oil can also be used for high efficiency, i recommend you set up three stations using two sheets of aluminum foil and deep plates."	5	0								1
3670	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	00:56.7	begin by whisking the eggs in the deep.	6	1	whisk eggs	whisk	eggs					1
3671	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	00:59.6	"plate , and lightly season with some salt, then transfer both the flower on the bread crumbs to the two aluminum sheets now seizing the means for this recipe."	7	1	"season with salt; transfer flour, bread crumbs to aluminum sheets"	season with; transfer	"salt; flour, bread crumbs"	 ;aluminum sheets;				1
3672	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	01:26.6	we use turkey meat.	8	0								0
3673	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	01:27.7	"however , traditionally either veal or pork could be used lightly."	9	0							"with salt, pepper"	0
3674	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	01:32.1	"season , salt, and if you like a little bit of pepper now you can take the meat and completely cover it with the flour dust."	10	1	cover meat in flour	cover	meat	flour				1
3675	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	01:42.5	"off any excess, and then immediately dunk it into the west eggs again."	11	1	dunk in eggs	dunk	meat	eggs				1
3676	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	01:53.9	"let any X, X is strip off."	12	0								1
3677	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	01:55.8	"and then transfer to the bread crumbs you 'll want to ensure that the meat is completely and evenly covered in the bread crumbs, and i find this is easiest."	13	1	cover with bread crumbs	cover with	bread crumbs					1
3678	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	02:06.9	"if you use your fingers to really pat the bread crumbs into the meat then transfer the breaded meat on to plate and continue doing the same with the rest for the full recipe, you can visit my blog health inspirations, dot net where i have the recipe, including the exact quantities."	14	0								1
3679	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	02:28.5	i 'll have a link to my blog and all my social media channels in the information bar billows to check that out if you 're interested when you 're done breading.	15	0								1
3680	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	02:39.7	the meat you can heat up the lard in a large deep pan make sure not to hit up too high otherwise.	16	1	heat up lard	heat up	lard	large pan				1
3681	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	02:46.9	"you 'll burn them eats a good way to test whether the large or the oil is hot enough is to simply sprinkle some of the dry bread crumbs into the oil and when they start sizzling you can start frying the meat fried fish nets before about four to five minutes on medium heat until death golden, and then carefully flip over onto the other side, trying not to splatter oil over a kitchen fry for another four minutes on the other side."	17	1	fry schnitzel	fry	schnitzel		4-5 minutes per side	medium heat		1
3682	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	03:28.2	transfer the schnitzel onto a plate covered with a few layers of kitchen roll to prevent a big puddle of oil from forming wash your cooking.	18	1	transfer schnitzel onto plate	transfer	schnitzel	plate			covered with a few layers of paper towels	1
3683	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	03:41.2	"the rest of the meat you can transfer the cooked snit soul to preheat oven, which will ensure that they stay warm and crispy."	19	0								0
3684	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	03:48.3	"we usually serve schnitzel with butter, parsley potatoes anna preserve made from cow berry, which might be a bit hard to find outside of europe."	20	0								0
3685	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	03:56.5	ketchup is a really good substitute.	21	0								0
3686	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	04:01.7	and for some vitamins we like having a side salad on this particular day.	22	0								0
3687	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	04:06.2	we had a solid from the garden with some radishes.	23	0								0
3688	wiener schnitzel	https://www.youtube.com/watch?v=02nUKT0A7uE	04:10.3	i hope you enjoy this video and for more recipes and more live sunspire posts make sure to visit my blog.	24	0								0
3689	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	00:06.4	"OK , alright walking back, he died in the kitchen."	0	0								0
3690	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	00:09.2	"my name is of course, ca n't holdener and this weeks episode is dedicated to one of my international viewers, and they 're welcome all my international viewers to watch in my recipes."	1	0								0
3691	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	00:17.6	i 've honored that people across the world are watching my videos and she specifically requested a recipe that it was near and dear to her heart.	2	0								0
3692	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	00:26.9	"wienerschnitzel shoes from austria, and i was ready and willing to replicate won the treats that i had when i was in germany."	3	0								0
3693	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	00:34.5	so come along with me and will cook it up low-carb stop.	4	0								0
3694	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	00:36.9	so i have four tenderloins that have been mechanically tenderized by my butchers you might need to ask your butcher to do it for you.	5	0								1
3695	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	00:46.5	they often have the equipment ready and waiting to be used.	6	0								0
3696	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	00:49.5	but you do have to sometimes ask for it.	7	0								0
3697	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	00:52.1	so i 'm going to just put a dash assault on the top of each of these.	8	1	put salt on tenderloins	put 	salt	tenderloins				1
3698	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	01:00.5	"then i 'm going to put a dash of pepper on each of these, as well alright let 's, let these aside always guitar cooking dishes, ready first things first we need a cup of parmesan cheese to this."	9	1	put pepper on tenderloins	put	pepper	tenderloins				1
3699	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	01:31.2	"we 're going to add a fourth, a teaspoon of red pepper just to amp it up a little bit and a half."	10	1	add red pepper to parmesan cheese	add	red pepper	parmesan cheese				1
3700	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	01:47.4	a teaspoon of paprika.	11	1	add paprika	add	paprika					1
3701	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	01:54.4	"all right mix it around, make sure it 's well, it covered alright."	12	1	"mix cheese, red peppers, paprika"	mix	"cheese, red peppers, paprika"					1
3702	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	02:04.7	"the net stopping we 're going to have is just pork, rinds."	13	0								0
3703	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	02:08.4	"now you one things that you want to make sure you do is read the ingredients of you want to find a pork, rinds that does n't have any sugar on the label."	14	0								0
3704	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	02:16.7	by the ones you want do n't buy the ones you do n't want.	15	0								0
3705	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	02:19.8	"so we 're going to put that in, here and for the final mixture, i need to make an egg and cream back alright."	16	0								1
3706	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	02:39.4	i have my stuff ready.	17	0								0
3707	wiener schnitzel	https://www.youtube.com/watch?v=f7ZNJqE3_WQ	02:40.7	so i 'm going to crack one egg into this dish and roughly a half a cup of heavy cream and a half.	18	1	"crack eggs; add heavy cream, water"	crack; add	"eggs; heavy cream, water"					1
