No,Title,VideoUrl,TimeStamp,Sentence,RowNumber,IsUsefulSentence,Key steps,Verb,Object(directly related with Verb),Location,Time,Temperature,Other important phrase(like with,Video Pred,Clip IDs
876,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,04:38.1,so i had to have justin say so.,38,0,,,,,,,,"take salt, open drawer","_Vzpj0cXoSM_0056, _Vzpj0cXoSM_0057"
877,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,04:40.5,"two teaspoons, one two, oh, and it looks like this by the way, if i did n't get it grab that spatula an mix the contents.",39,0,,,,,,,,"open drawer, put oil, put food, put tortilla","_Vzpj0cXoSM_0057, _Vzpj0cXoSM_0058, _Vzpj0cXoSM_0059, _Vzpj0cXoSM_0060"
878,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,04:56.7,"next you 're going to add any hot sauce that you like in our favorite at home, is the sriracha hot chili sauce?",40,1,add hot sauce,add,hot sauce,,,,,"put tortilla, put board:chopping, put top","_Vzpj0cXoSM_0060, _Vzpj0cXoSM_0061, _Vzpj0cXoSM_0062"
879,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,05:05.2,"and i tried this recipe before which is why i decided to make a youtube video, and you 're going to just add one teaspoon.",41,0,,,,,,,,"put top, check tomato","_Vzpj0cXoSM_0062, _Vzpj0cXoSM_0063"
880,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,05:13.0,but if you like it super spicy.,42,0,,,,,,,,"check tomato, put tomato","_Vzpj0cXoSM_0063, _Vzpj0cXoSM_0064"
881,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,05:15.1,"add two, but one is perfect.",43,0,,,,,,,,put tomato,_Vzpj0cXoSM_0064
882,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,05:17.6,i think and then if you like more just add more.,44,0,,,,,,,,"put tomato, put potato","_Vzpj0cXoSM_0064, _Vzpj0cXoSM_0065"
883,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,05:20.8,and then you 're just going to mix.,45,1,mix clam chowder,mix,clam chowder,,,,,"put potato, put potato","_Vzpj0cXoSM_0065, _Vzpj0cXoSM_0066"
884,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,05:27.0,"and i like to just dip that, that measuring spoon in there to get all the sauce out and it smells amazing, does n't it smell amazing honey, i 'm hungry after that i like to add a half teaspoon oops a half teaspoon of.",46,0,,,,,,,,"put potato, put potato, put potato, check oil, check potato","_Vzpj0cXoSM_0066, _Vzpj0cXoSM_0067, _Vzpj0cXoSM_0068, _Vzpj0cXoSM_0069, _Vzpj0cXoSM_0070"
885,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,05:46.7,so after you add your salt just add a little bit of black peppercorn one two three four five it 's pretty much all i add and then i mix and honestly you are pretty much done i like to turn everything on medium and close it for a little while just i just like to have it on medium and then close it for about ten minutes.,47,1,"add salt, black peppercorn; close lid",add; close ,"salt, black peppercorn;lid",, ；10 minutes,,,"check potato, open cupboard, open tortilla, put pan, open pan, move pan","_Vzpj0cXoSM_0070, _Vzpj0cXoSM_0071, _Vzpj0cXoSM_0072, _Vzpj0cXoSM_0073, _Vzpj0cXoSM_0074, _Vzpj0cXoSM_0075"
886,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,06:12.7,because everything tastes much better that way and i set the timer on for ten alright it 's time to open this up it looks delicious.,48,0,,,,,,,,"move pan, take board:chopping, take pan","_Vzpj0cXoSM_0075, _Vzpj0cXoSM_0076, _Vzpj0cXoSM_0077"
887,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,06:24.3,and you 're pretty much all done.,49,0,,,,,,,,"take pan, move pan","_Vzpj0cXoSM_0077, _Vzpj0cXoSM_0078"
888,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,06:26.4,"just grab yourself a large bowl, pour yourself some delicious clam chatter.",50,0,,,,,,,,"move pan, move bowl","_Vzpj0cXoSM_0078, _Vzpj0cXoSM_0079"
889,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,06:34.9,i 'm going to do two scoops.,51,0,,,,,,,,"move bowl, put cupboard","_Vzpj0cXoSM_0079, _Vzpj0cXoSM_0080"
890,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,06:37.9,"OK , honey, now that the clam chowder is all done and we 're eating it, how do you like it, it 's amazing.",52,0,,,,,,,,"put cupboard, take squash","_Vzpj0cXoSM_0080, _Vzpj0cXoSM_0081"
891,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,06:43.0,"it 's really, really good.",53,0,,,,,,,,"take squash, take cupboard","_Vzpj0cXoSM_0081, _Vzpj0cXoSM_0082"
892,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,06:48.1,contactor is really good.,54,0,,,,,,,,take cupboard,_Vzpj0cXoSM_0082
893,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,06:49.5,"so , thank you.",55,0,,,,,,,,"take cupboard, take cupboard","_Vzpj0cXoSM_0082, _Vzpj0cXoSM_0083"
894,clam chowder,https://www.youtube.com/watch?v=_Vzpj0cXoSM,06:50.4,"friend so much for tuning in, have a beautiful day?",56,0,,,,,,,,take cupboard,_Vzpj0cXoSM_0083
895,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,00:04.1,"hi , andy, i 'm going to be making my infamous new england clam chowder.",0,0,,,,,,,,"take container, dry glass, dry towel","HcheHWBXjr4_0001, HcheHWBXjr4_0002, HcheHWBXjr4_0003"
896,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,00:10.6,"and we 're going to stop with melting four ounces of butter, answer this melting butter, you 're going to add close of garlic.",1,1,melt four ounces of butter; add garlic,melt; add,butter; garlic,,,,,"dry towel, take carrot, remove towel, take glass","HcheHWBXjr4_0003, HcheHWBXjr4_0004, HcheHWBXjr4_0005, HcheHWBXjr4_0006"
897,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,00:29.6,you just stir those around until the garlic is slightly crooked.,2,1,stir garlic,stir,garlic,,,,,"take glass, take glass, take bag","HcheHWBXjr4_0006, HcheHWBXjr4_0007, HcheHWBXjr4_0008"
898,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,00:38.8,you do n't want it to brown.,3,0,,,,,,,,"take bag, take towel","HcheHWBXjr4_0008, HcheHWBXjr4_0009"
899,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,00:40.2,"however , other unions celery and the spices model just wanted time and a half teaspoon.",4,1,"add onions, celery, and spices",add,"onions, celery, spices",,,,,"take towel, wash pan, take oven, remove corn, put cupboard, remove towel, open towel, close cupboard, take carrot","HcheHWBXjr4_0009, HcheHWBXjr4_0010, HcheHWBXjr4_0011, HcheHWBXjr4_0012, HcheHWBXjr4_0013, HcheHWBXjr4_0014, HcheHWBXjr4_0015, HcheHWBXjr4_0016, HcheHWBXjr4_0017"
900,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,01:22.0,"white , pepper and a bay leaf and which store this until the onions are translucent when you 're boiling the quahogs and thought of you cover them with water and then you save some of the broth that is thirty two ounces four cups.",5,1,cover quahogs with water,cover,quahogs,,,,with water,"take carrot, take carrot, take towel, take towel, take towel, remove towel","HcheHWBXjr4_0017, HcheHWBXjr4_0018, HcheHWBXjr4_0019, HcheHWBXjr4_0020, HcheHWBXjr4_0021, HcheHWBXjr4_0022"
901,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,01:46.2,"because that 's going to be added to the chowder, and you really have to strain it just in case there is any sand on the, on the quahogs you really should stir this, too not just let it stay.",6,1,strain and stir the quahogs,strain; stir,quahogs;quahogs,,,,,"remove towel, remove towel, remove towel, put carrot","HcheHWBXjr4_0022, HcheHWBXjr4_0023, HcheHWBXjr4_0024, HcheHWBXjr4_0025"
902,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,02:03.1,"so that it wo n't try OK i was gonna, lower the flame a little, we 're going to add the floor ounces of flour and we 're going to be making a rule i sure have to keep stiring quickly.",7,1,lower the flame; add flour,lower;add,flame; flour,,,,,"put carrot, take bag, take towel, put pan, take oven, put oven, take plate, take plate, take carrot, take plate","HcheHWBXjr4_0025, HcheHWBXjr4_0026, HcheHWBXjr4_0027, HcheHWBXjr4_0028, HcheHWBXjr4_0029, HcheHWBXjr4_0030, HcheHWBXjr4_0031, HcheHWBXjr4_0032, HcheHWBXjr4_0033, HcheHWBXjr4_0034"
903,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,02:46.4,"so that it wo n't burn to cook this for about five minutes it breaks down the onions and the celery in the garlic, and we 're slowly going to add the broth, keep stir and also very, well get clumpy sorry.",8,1,cook for five minutes; add broth; keep stir,cook; add; stir;,quahogs;broth;clam chowder,,5 minutes; ; ;,,,"take plate, remove glass, take towel, take bag, take towel, put carrot, wash pan, check plate, take cupboard","HcheHWBXjr4_0034, HcheHWBXjr4_0035, HcheHWBXjr4_0036, HcheHWBXjr4_0037, HcheHWBXjr4_0038, HcheHWBXjr4_0039, HcheHWBXjr4_0040, HcheHWBXjr4_0041, HcheHWBXjr4_0042"
904,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,03:29.2,so now this is going to cook for another ten minutes.,9,1,cook for another ten minutes,cook,clam chowder,,10 minutes,,,"take cupboard, check hand, put towel","HcheHWBXjr4_0042, HcheHWBXjr4_0043, HcheHWBXjr4_0044"
905,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,03:39.7,"and now we had the cold heart alvin cut up and the precooked, redskin potatoes, which you cook for twenty minutes.",10,1,"add quahogs, redskin potatoes",add,"quahogs, redskin potatoes",,,,,"put towel, check hand, put bowl, move water, put water","HcheHWBXjr4_0044, HcheHWBXjr4_0045, HcheHWBXjr4_0046, HcheHWBXjr4_0047, HcheHWBXjr4_0048"
906,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,03:57.5,i leave the skins on because it makes the child a little bit more colorful.,11,0,,,,,,,,"put water, take towel","HcheHWBXjr4_0048, HcheHWBXjr4_0049"
907,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,04:02.2,"and then a half pint of cream, then you stir this until it 's all rail heated.",12,1,add cream,add,cream,,,,,"take towel, check bag, check plate, take towel, dry hand","HcheHWBXjr4_0049, HcheHWBXjr4_0050, HcheHWBXjr4_0051, HcheHWBXjr4_0052, HcheHWBXjr4_0053"
908,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,04:20.5,and now i 'm going through late allowed the chowder.,13,1,ladle out the chowder,ladle out,chowder,,,,,"dry hand, dry plate, take plate","HcheHWBXjr4_0053, HcheHWBXjr4_0054, HcheHWBXjr4_0055"
909,clam chowder,https://www.youtube.com/watch?v=HcheHWBXjr4,04:32.9,and here it is have some.,14,0,,,,,,,,"take plate, take container","HcheHWBXjr4_0055, HcheHWBXjr4_0056"
910,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,00:09.2,"i have my big giant tamali pot that i 'm going to use today for mike lamb, chop suet clam shop is with my daughters used to call clam chowder when they were little.",0,0,,,,,,,,"take pan, wash board:chopping, wash top","zFKhct4g8as_0002, zFKhct4g8as_0003, zFKhct4g8as_0004"
911,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,00:17.0,"so clam shop soup, and i got all my ingredients here and then i 'll give you exact measurements on my site.",1,0,,,,,,,,"wash top, take bowl, take water","zFKhct4g8as_0004, zFKhct4g8as_0005, zFKhct4g8as_0006"
912,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,00:26.6,and i 'm going to start with a cast iron skillet.,2,0,,,,,,,,take water,zFKhct4g8as_0006
913,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,00:29.3,"i 'm heating it up with a medium, medium high flame, and i 'm going to put some bacon in there and fry it up.",3,1,heat cast iron skillet; fry bacon,heat; fry,cast iron skillet; bacon,,,medium high flame; ;,,take water,zFKhct4g8as_0006
914,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,0:00:37,and this is not a diet recipe.,4,0,,,,,,,,"open microwave, take pan, wash board:chopping, wash top, take bowl, take water, take pan, put pan","zFKhct4g8as_0001, zFKhct4g8as_0002, zFKhct4g8as_0003, zFKhct4g8as_0004, zFKhct4g8as_0005, zFKhct4g8as_0006, zFKhct4g8as_0007, zFKhct4g8as_0008"
915,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,00:39.6,sorry they making clam chowder.,5,0,,,,,,,,"put pan, put pizza, put pizza, put salad, mix pasta","zFKhct4g8as_0008, zFKhct4g8as_0009, zFKhct4g8as_0010, zFKhct4g8as_0011, zFKhct4g8as_0012"
916,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,00:56.2,an eye you can see the photo montage before this what i did cool.,6,0,,,,,,,,"mix pasta, take pan, put hob","zFKhct4g8as_0012, zFKhct4g8as_0013, zFKhct4g8as_0014"
917,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,01:07.6,somehow i fried some bacon.,7,0,,,,,,,,"put hob, take hob","zFKhct4g8as_0014, zFKhct4g8as_0015"
918,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,01:13.7,"if i remove the bacon after was nice and chris then i added some chopped or diced, celery and onions and then i added a stick of butter.",8,1,"remove bacon from skillet; add diced celery, onions, and butter to pot",remove;add,"bacon;diced celery, onions, butter",pot,,,,"take hob, put pasta, put pasta","zFKhct4g8as_0015, zFKhct4g8as_0016, zFKhct4g8as_0017"
919,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,01:22.9,"i set a stick of butter, and i 'm going to add a quarter cup of cornstarch.",9,1,add quarter cup of cornstarch,add,cornstarch,,,,,"put pasta, take pasta","zFKhct4g8as_0017, zFKhct4g8as_0018"
920,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,01:27.8,this is going to be my stick in or for my suit and i 'm hoping.,10,0,,,,,,,,"take pasta, take oil, take salt","zFKhct4g8as_0018, zFKhct4g8as_0019, zFKhct4g8as_0020"
921,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,01:38.0,so i 'm having the cornstarch in and stirring it into the butter mixture.,11,1,stir cornstarch into butter mixture,stir,cornstarch,butter mixture,,,,"take salt, mix hob","zFKhct4g8as_0020, zFKhct4g8as_0021"
922,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,01:41.6,"here , the good thing about cornstarch is if you need more, you just send it with water.",12,0,,,,,,,,"mix hob, mix pasta","zFKhct4g8as_0021, zFKhct4g8as_0022"
923,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,01:45.7,and you add it.,13,0,,,,,,,,mix pasta,zFKhct4g8as_0022
924,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,01:46.5,"then i 'm going to add a cup of half and half to this mixture, you can use milk you can use olive oil.",14,1,add cup of half and half,add,cup of half and half,mixture,,,,"mix pasta, take pasta, take oil","zFKhct4g8as_0022, zFKhct4g8as_0023, zFKhct4g8as_0024"
925,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,01:57.7,"instead of butter and bacon fat to stop, say everything.",15,0,,,,,,,,"take oil, take pasta","zFKhct4g8as_0024, zFKhct4g8as_0025"
926,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,02:01.5,and it 's just i want my suit to be really nice and hearty.,16,0,,,,,,,,"take pasta, take plate","zFKhct4g8as_0025, zFKhct4g8as_0026"
927,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,02:06.1,so i 'm kind of making it in a traditional way.,17,0,,,,,,,,"take plate, open cupboard","zFKhct4g8as_0026, zFKhct4g8as_0027"
928,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,02:11.7,i do n't know their salaries traditional.,18,0,,,,,,,,open cupboard,zFKhct4g8as_0027
929,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,02:13.5,"it , if it 's celerina, so we 're going to share this, and just let it come get pretty, pretty sick, i should get pretty sick ann.",19,0,,,,,,,,"open cupboard, take lid, put plate, take cupboard","zFKhct4g8as_0027, zFKhct4g8as_0028, zFKhct4g8as_0029, zFKhct4g8as_0030"
930,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,02:26.7,"i have milk to add just in case and on this side, we have a pot a large mice, molly pot of potatoes an for kansas plan mid central boiling.",20,0,,,,,,,,"take cupboard, take food, take food, mix food, take food","zFKhct4g8as_0030, zFKhct4g8as_0031, zFKhct4g8as_0032, zFKhct4g8as_0033, zFKhct4g8as_0034"
931,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,02:45.7,"so the potatoes need to get soft basically, you do n't want to should be mushy.",21,0,,,,,,,,"take food, move rice","zFKhct4g8as_0034, zFKhct4g8as_0035"
932,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,02:51.9,but you do n't want them.,22,0,,,,,,,,move rice,zFKhct4g8as_0035
933,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,02:52.9,"you want to be pork tender, or you 're screwed otherwise.",23,0,,,,,,,,"move rice, add rice","zFKhct4g8as_0035, zFKhct4g8as_0036"
934,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,02:56.5,"it 'll just become potato soup, which is related which is what i 'm making for somebody who special today.",24,0,,,,,,,,"add rice, take food","zFKhct4g8as_0036, zFKhct4g8as_0037"
935,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:01.4,because she does n't like his daughter OK back to this.,25,0,,,,,,,,"take food, take food","zFKhct4g8as_0037, zFKhct4g8as_0038"
936,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:09.6,so this is my face.,26,0,,,,,,,,"take food, take pan","zFKhct4g8as_0038, zFKhct4g8as_0039"
937,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:10.8,"and like i said, i do have if you have a little bit of milk on standby here.",27,0,,,,,,,,"take pan, put pan","zFKhct4g8as_0039, zFKhct4g8as_0040"
938,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:17.8,"usually i make this in lower fat version, an i 'll use like i said some olive oil to saute everything and then i use cornstarch, an like a two percent milk, sometimes, i use evaporated milk pretty much whatever i have on hand.",28,0,,,,,,,,"put pan, take pan, put pan, put lid, put pan","zFKhct4g8as_0040, zFKhct4g8as_0041, zFKhct4g8as_0042, zFKhct4g8as_0043, zFKhct4g8as_0044"
939,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:35.4,it 's on sale words in my budget since i went to the ninety nine cent store this morning.,29,0,,,,,,,,put pan,zFKhct4g8as_0044
940,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:39.5,i found a lot of stuff.,30,0,,,,,,,,"put pan, put lid","zFKhct4g8as_0044, zFKhct4g8as_0045"
941,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:40.3,there my bags of potatoes that i used were a dollar sixty.,31,0,,,,,,,,put lid,zFKhct4g8as_0045
942,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:44.8,nine my cans of sounds were little bit pricier.,32,0,,,,,,,,"put lid, take pan","zFKhct4g8as_0045, zFKhct4g8as_0046"
943,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:49.2,and then i found some at another store for ninety nine cents so shop around and you 'll be able to make really good.,33,0,,,,,,,,"take pan, take pan","zFKhct4g8as_0046, zFKhct4g8as_0047"
944,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:54.2,"mills wanna bet it, OK.",34,0,,,,,,,,"take pan, put pan","zFKhct4g8as_0047, zFKhct4g8as_0048"
945,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,03:59.2,so we 're going to let this that can going to turn my flame up just a little bit.,35,0,,,,,,,,"put pan, put lid, take plate","zFKhct4g8as_0048, zFKhct4g8as_0049, zFKhct4g8as_0050"
946,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,04:07.7,and i 'm going to actually add some sharp cheddar to that.,36,0,,,,,,,,"take plate, take plate","zFKhct4g8as_0050, zFKhct4g8as_0051"
947,clam chowder,https://www.youtube.com/watch?v=zFKhct4g8as,04:10.1,and i 'll show you how to make a cheddar cream.,37,0,,,,,,,,take plate,zFKhct4g8as_0051
